JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;444260;15/6/2016;1;8;10;13;17;22;29;30;33;36;42;45;49;50;53;57;74;75;77;79
INTRALOT_KENO_MINAS;444259;15/6/2016;2;4;7;16;17;22;24;31;37;40;53;56;57;67;68;74;75;76;78;80
INTRALOT_KENO_MINAS;444258;15/6/2016;1;4;7;11;13;14;25;32;38;41;43;52;54;56;62;66;68;69;71;73
INTRALOT_KENO_MINAS;444257;15/6/2016;1;5;6;7;14;20;23;24;34;39;42;43;45;46;47;52;62;66;72;77
INTRALOT_KENO_MINAS;444256;15/6/2016;6;8;9;14;16;21;27;28;33;35;36;37;39;44;46;56;61;70;73;79
INTRALOT_KENO_MINAS;444255;15/6/2016;1;4;5;6;8;11;13;14;17;21;28;47;51;53;55;56;57;67;68;71
INTRALOT_KENO_MINAS;444254;15/6/2016;1;4;8;9;17;18;20;22;36;39;42;45;46;49;55;57;63;71;75;77
INTRALOT_KENO_MINAS;444253;15/6/2016;2;6;10;11;14;19;23;28;29;37;45;50;51;55;56;57;62;65;70;73
INTRALOT_KENO_MINAS;444252;15/6/2016;2;3;9;14;19;23;24;25;32;35;40;43;45;46;48;55;62;63;71;75
INTRALOT_KENO_MINAS;444251;15/6/2016;12;14;23;28;31;36;39;43;44;48;51;54;58;61;63;64;66;70;76;78
