JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;446540;26/6/2016;5;17;19;20;31;35;41;42;44;48;52;55;56;58;61;62;63;66;69;78
INTRALOT_KENO_MINAS;446539;26/6/2016;4;10;11;16;19;22;23;28;31;43;44;49;50;52;56;57;60;63;70;77
INTRALOT_KENO_MINAS;446538;26/6/2016;1;3;9;12;16;19;20;22;27;30;34;44;47;51;54;57;64;67;69;75
INTRALOT_KENO_MINAS;446537;26/6/2016;4;7;11;12;14;15;17;21;24;30;34;41;53;55;56;59;60;61;79;80
INTRALOT_KENO_MINAS;446536;26/6/2016;6;7;11;14;15;19;25;27;30;43;44;47;51;55;57;63;66;70;71;73
INTRALOT_KENO_MINAS;446535;26/6/2016;2;6;10;12;18;23;24;25;29;30;32;48;56;58;60;62;63;69;72;76
INTRALOT_KENO_MINAS;446534;26/6/2016;1;3;4;5;9;13;17;18;20;26;28;31;42;44;47;48;60;66;75;77
INTRALOT_KENO_MINAS;446533;26/6/2016;6;12;16;17;19;21;22;26;37;39;41;43;45;54;56;59;69;74;75;77
INTRALOT_KENO_MINAS;446532;26/6/2016;4;6;8;10;19;21;23;27;33;38;41;47;48;49;51;53;63;66;67;77
INTRALOT_KENO_MINAS;446531;26/6/2016;1;2;5;8;14;18;22;26;27;32;37;40;45;51;54;55;62;71;75;76
