JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;441520;2/6/2016;3;8;10;20;26;27;31;34;36;38;40;41;42;47;57;58;71;73;74;77
INTRALOT_KENO_MINAS;441519;2/6/2016;4;5;6;8;15;16;19;20;52;57;61;63;64;65;67;68;72;74;77;79
INTRALOT_KENO_MINAS;441518;2/6/2016;1;2;3;8;9;20;21;26;37;41;55;56;60;61;63;65;67;69;70;77
INTRALOT_KENO_MINAS;441517;2/6/2016;2;12;20;23;24;25;27;28;35;39;42;46;48;50;58;61;64;74;78;79
INTRALOT_KENO_MINAS;441516;2/6/2016;5;7;12;13;17;20;21;28;31;35;38;39;45;47;49;58;59;64;67;79
INTRALOT_KENO_MINAS;441515;2/6/2016;5;6;8;12;20;23;27;29;33;36;37;38;48;59;60;62;69;72;74;75
INTRALOT_KENO_MINAS;441514;2/6/2016;2;21;31;32;34;37;43;45;47;50;54;56;61;62;63;75;77;78;79;80
INTRALOT_KENO_MINAS;441513;2/6/2016;8;9;12;16;20;22;23;24;25;28;35;37;38;44;46;49;50;52;61;62
INTRALOT_KENO_MINAS;441512;2/6/2016;1;4;5;8;11;12;13;20;23;27;32;37;47;54;59;62;63;67;74;80
INTRALOT_KENO_MINAS;441511;2/6/2016;2;4;5;6;7;9;12;16;30;33;37;42;45;51;53;54;59;72;74;76
