JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;411282;14/1/2016;7;9;11;12;15;16;26;27;42;43;44;47;48;54;59;60;64;75;76;78
INTRALOT_KENO_MINAS;411281;14/1/2016;1;2;5;12;16;18;23;37;38;45;46;47;48;52;57;58;68;71;73;75
INTRALOT_KENO_MINAS;411280;14/1/2016;5;6;11;13;17;20;29;33;40;41;43;48;54;60;61;65;66;68;73;79
INTRALOT_KENO_MINAS;411279;14/1/2016;2;5;6;10;12;24;25;28;37;42;51;52;53;56;59;63;69;72;74;75
INTRALOT_KENO_MINAS;411278;14/1/2016;1;3;4;21;24;26;32;37;38;41;48;49;57;60;62;63;68;71;77;80
INTRALOT_KENO_MINAS;411277;14/1/2016;16;17;20;22;26;35;37;38;40;47;49;50;51;56;60;63;66;68;70;71
INTRALOT_KENO_MINAS;411276;14/1/2016;14;15;17;19;21;22;23;26;29;31;32;36;42;50;55;63;66;67;73;79
INTRALOT_KENO_MINAS;411275;14/1/2016;2;9;11;14;16;22;24;25;27;40;42;45;51;59;60;61;63;72;79;80
INTRALOT_KENO_MINAS;411274;14/1/2016;6;7;12;14;16;24;29;33;40;42;44;49;55;58;59;65;66;69;76;80
INTRALOT_KENO_MINAS;411273;14/1/2016;2;4;11;12;16;18;19;20;22;29;36;38;42;55;62;65;73;74;76;77
