JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;409194;4/1/2016;5;17;18;24;28;29;35;37;40;41;46;48;53;61;62;63;64;66;71;76
INTRALOT_KENO_MINAS;409193;4/1/2016;1;3;5;8;10;13;20;24;25;32;38;39;40;52;55;59;65;69;71;75
INTRALOT_KENO_MINAS;409192;4/1/2016;8;11;14;17;26;31;38;39;44;49;50;55;59;60;61;72;74;75;77;80
INTRALOT_KENO_MINAS;409191;4/1/2016;4;6;10;14;15;19;27;28;30;37;42;43;48;53;55;56;59;61;70;77
INTRALOT_KENO_MINAS;409190;4/1/2016;2;4;5;20;23;28;29;30;33;40;45;48;53;56;58;63;67;70;72;80
INTRALOT_KENO_MINAS;409189;4/1/2016;1;2;3;4;7;9;10;23;24;26;29;37;43;45;46;55;56;76;77;80
INTRALOT_KENO_MINAS;409188;4/1/2016;4;5;6;11;12;18;20;21;26;36;38;45;47;54;55;56;59;60;67;73
INTRALOT_KENO_MINAS;409187;4/1/2016;2;3;8;13;18;28;31;32;33;34;38;40;41;45;52;53;67;68;79;80
INTRALOT_KENO_MINAS;409186;4/1/2016;4;7;16;21;22;23;26;28;30;34;35;38;40;46;47;50;55;56;57;70
INTRALOT_KENO_MINAS;409185;4/1/2016;3;6;10;21;23;24;28;32;33;34;38;39;43;47;48;64;75;76;77;79
