JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;429672;8/4/2016;7;11;12;14;15;22;27;31;36;37;42;47;51;57;62;64;65;69;79;80
INTRALOT_KENO_MINAS;429671;8/4/2016;1;7;13;16;17;22;23;29;30;32;38;53;54;55;56;57;58;59;68;69
INTRALOT_KENO_MINAS;429670;8/4/2016;3;13;22;27;28;31;32;34;35;37;45;46;47;48;51;63;67;70;75;76
INTRALOT_KENO_MINAS;429669;8/4/2016;8;9;11;16;19;20;27;34;38;40;48;51;53;56;64;66;71;73;76;79
INTRALOT_KENO_MINAS;429668;8/4/2016;10;14;15;16;18;20;22;24;25;29;33;34;36;49;52;57;60;64;69;75
INTRALOT_KENO_MINAS;429667;8/4/2016;2;3;7;10;12;24;29;32;44;45;53;54;57;60;61;62;67;70;71;78
INTRALOT_KENO_MINAS;429666;8/4/2016;5;9;11;15;18;22;26;31;37;38;41;43;49;50;56;60;61;74;77;80
INTRALOT_KENO_MINAS;429665;8/4/2016;4;7;8;9;13;14;20;22;26;29;31;36;38;46;56;59;61;63;68;78
INTRALOT_KENO_MINAS;429664;8/4/2016;6;8;12;15;17;18;21;23;24;30;32;38;44;49;60;61;63;73;75;80
INTRALOT_KENO_MINAS;429663;8/4/2016;1;5;7;8;11;14;23;25;26;30;34;35;59;60;65;68;70;71;74;77
