JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;419812;22/2/2016;2;12;14;15;17;20;21;25;26;31;38;40;57;61;62;63;66;70;75;77
INTRALOT_KENO_MINAS;419811;22/2/2016;13;16;21;22;26;27;28;32;33;34;35;41;43;47;51;54;67;73;76;80
INTRALOT_KENO_MINAS;419810;22/2/2016;17;20;21;27;33;34;38;47;52;53;57;58;59;62;66;71;74;76;77;80
INTRALOT_KENO_MINAS;419809;22/2/2016;2;5;8;12;16;17;21;25;26;27;31;33;34;37;54;59;64;65;68;80
INTRALOT_KENO_MINAS;419808;22/2/2016;2;3;7;10;11;16;19;23;26;29;32;33;34;48;54;57;66;67;76;79
INTRALOT_KENO_MINAS;419807;22/2/2016;2;6;7;11;18;20;26;27;29;31;32;34;39;41;49;60;68;69;72;78
INTRALOT_KENO_MINAS;419806;22/2/2016;2;3;9;18;22;26;28;35;36;37;39;41;44;45;52;53;57;65;78;79
INTRALOT_KENO_MINAS;419805;22/2/2016;4;13;17;26;29;31;34;36;49;53;58;60;63;65;69;72;76;78;79;80
INTRALOT_KENO_MINAS;419804;22/2/2016;2;7;9;14;21;24;26;33;38;44;45;47;48;49;52;72;73;74;76;78
INTRALOT_KENO_MINAS;419803;22/2/2016;3;5;8;12;14;27;32;35;36;37;40;42;43;50;61;69;70;73;77;79
