JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;430182;11/4/2016;1;7;12;13;16;20;21;24;25;31;33;43;52;57;65;67;69;72;73;76
INTRALOT_KENO_MINAS;430181;11/4/2016;5;6;7;14;17;19;26;29;32;47;48;54;58;59;61;64;66;68;69;71
INTRALOT_KENO_MINAS;430180;11/4/2016;9;13;14;15;23;26;33;34;36;46;50;51;53;59;61;64;67;68;73;76
INTRALOT_KENO_MINAS;430179;11/4/2016;1;3;6;7;16;17;19;22;23;26;29;32;33;37;43;48;56;72;73;76
INTRALOT_KENO_MINAS;430178;11/4/2016;3;4;12;15;16;24;25;26;28;34;35;41;45;47;51;57;62;65;74;79
INTRALOT_KENO_MINAS;430177;11/4/2016;1;3;4;13;20;21;24;28;31;35;36;37;41;48;55;64;66;68;77;78
INTRALOT_KENO_MINAS;430176;11/4/2016;1;8;11;12;14;16;30;31;35;39;42;47;49;55;59;61;71;73;76;79
INTRALOT_KENO_MINAS;430175;11/4/2016;1;4;9;20;24;29;30;33;37;41;50;52;55;57;59;63;67;70;72;76
INTRALOT_KENO_MINAS;430174;11/4/2016;12;13;17;21;22;29;31;41;43;47;49;50;53;58;60;61;68;69;76;80
INTRALOT_KENO_MINAS;430173;11/4/2016;2;3;12;13;17;20;30;31;33;38;39;44;50;54;56;66;68;73;76;79
