JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;415112;31/1/2016;2;6;7;18;19;27;33;34;42;44;45;51;53;54;55;68;71;77;79;80
INTRALOT_KENO_MINAS;415111;31/1/2016;8;10;17;20;23;27;28;30;31;33;38;40;44;47;48;50;51;66;73;74
INTRALOT_KENO_MINAS;415110;31/1/2016;1;3;14;15;19;21;22;28;29;30;32;34;47;51;52;63;64;68;72;75
INTRALOT_KENO_MINAS;415109;31/1/2016;3;7;8;10;13;14;22;28;29;30;48;51;52;59;62;64;66;75;77;80
INTRALOT_KENO_MINAS;415108;31/1/2016;3;8;10;16;17;24;25;28;30;34;36;39;42;44;46;51;53;59;65;75
INTRALOT_KENO_MINAS;415107;31/1/2016;2;7;9;11;15;18;19;20;22;26;37;40;41;49;53;63;65;66;68;70
INTRALOT_KENO_MINAS;415106;31/1/2016;12;14;18;19;21;22;23;29;30;37;41;44;45;46;49;51;53;55;57;80
INTRALOT_KENO_MINAS;415105;31/1/2016;1;2;3;12;13;18;22;23;24;31;35;37;39;40;47;49;55;61;70;78
INTRALOT_KENO_MINAS;415104;31/1/2016;3;9;22;24;25;26;39;45;47;50;52;53;54;55;56;60;61;62;73;78
INTRALOT_KENO_MINAS;415103;31/1/2016;2;5;7;16;19;21;23;25;28;37;40;44;51;54;55;56;66;67;73;80
