JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;417222;10/2/2016;11;12;13;17;21;25;26;30;36;41;45;48;54;55;59;65;66;72;77;79
INTRALOT_KENO_MINAS;417221;10/2/2016;4;9;10;11;15;17;18;21;22;26;27;32;46;53;54;61;62;66;70;75
INTRALOT_KENO_MINAS;417220;10/2/2016;8;10;20;22;25;27;33;37;38;39;40;46;49;52;53;63;66;68;72;73
INTRALOT_KENO_MINAS;417219;10/2/2016;1;3;4;6;9;10;23;27;36;42;48;55;57;58;63;64;67;71;75;76
INTRALOT_KENO_MINAS;417218;10/2/2016;3;5;8;10;16;19;20;23;27;30;37;38;42;45;48;58;62;76;77;80
INTRALOT_KENO_MINAS;417217;10/2/2016;1;14;16;17;24;27;38;43;51;55;56;62;65;66;67;71;74;75;76;78
INTRALOT_KENO_MINAS;417216;10/2/2016;15;16;17;18;27;29;38;40;42;44;46;49;54;55;57;59;69;70;71;76
INTRALOT_KENO_MINAS;417215;10/2/2016;8;9;16;20;33;35;39;41;42;49;51;53;56;60;65;67;68;69;70;74
INTRALOT_KENO_MINAS;417214;10/2/2016;4;15;17;21;22;29;32;33;36;44;49;52;53;60;61;62;67;68;72;75
INTRALOT_KENO_MINAS;417213;10/2/2016;3;6;9;11;12;15;18;25;28;32;37;42;48;52;53;69;76;77;78;79
