JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;429842;9/4/2016;10;17;18;29;31;32;35;38;41;50;51;53;57;64;68;69;73;77;78;79
INTRALOT_KENO_MINAS;429841;9/4/2016;2;4;10;11;17;27;29;40;48;49;56;57;59;60;70;71;73;77;79;80
INTRALOT_KENO_MINAS;429840;9/4/2016;5;7;10;11;17;23;31;37;40;43;45;48;54;55;58;66;70;72;78;79
INTRALOT_KENO_MINAS;429839;9/4/2016;3;7;8;9;10;11;13;16;19;21;23;33;40;43;65;68;69;71;74;79
INTRALOT_KENO_MINAS;429838;9/4/2016;8;12;13;16;23;32;33;37;41;48;54;55;61;63;64;69;71;72;75;79
INTRALOT_KENO_MINAS;429837;9/4/2016;3;4;5;20;24;28;34;37;41;45;50;52;54;62;63;67;69;70;74;77
INTRALOT_KENO_MINAS;429836;9/4/2016;5;6;7;8;9;13;16;17;18;28;29;34;37;42;50;54;57;59;62;80
INTRALOT_KENO_MINAS;429835;9/4/2016;6;7;10;11;29;30;33;34;36;56;57;62;63;65;67;71;72;73;75;78
INTRALOT_KENO_MINAS;429834;9/4/2016;3;7;8;11;12;18;20;22;24;26;28;29;32;37;41;46;55;72;74;79
INTRALOT_KENO_MINAS;429833;9/4/2016;1;16;18;20;21;23;39;47;52;53;55;57;59;61;64;65;67;70;73;79
