JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;411672;15/1/2016;7;9;10;11;12;19;24;25;33;36;38;39;41;44;48;54;60;61;66;76
INTRALOT_KENO_MINAS;411671;15/1/2016;1;4;5;15;20;21;26;28;34;35;37;39;45;47;50;57;59;64;73;78
INTRALOT_KENO_MINAS;411670;15/1/2016;7;12;13;19;25;26;29;31;34;35;41;46;50;53;54;61;68;69;70;80
INTRALOT_KENO_MINAS;411669;15/1/2016;5;7;18;21;22;26;27;36;38;42;43;49;51;54;57;58;62;66;76;80
INTRALOT_KENO_MINAS;411668;15/1/2016;4;5;7;12;16;26;29;30;37;45;47;55;57;59;62;65;67;71;72;73
INTRALOT_KENO_MINAS;411667;15/1/2016;2;7;8;10;13;24;27;32;48;50;54;55;56;61;66;68;69;74;77;80
INTRALOT_KENO_MINAS;411666;15/1/2016;8;16;25;32;33;34;36;42;43;45;48;61;64;65;66;67;72;74;78;79
INTRALOT_KENO_MINAS;411665;15/1/2016;6;7;12;14;17;20;26;39;40;45;48;49;53;56;59;63;67;69;71;73
INTRALOT_KENO_MINAS;411664;15/1/2016;6;8;10;17;23;25;29;38;39;40;47;48;50;55;63;69;71;73;75;78
INTRALOT_KENO_MINAS;411663;15/1/2016;1;4;6;10;12;22;26;34;37;38;45;47;51;55;57;60;61;70;74;75
