JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;432852;23/4/2016;1;3;6;10;11;19;23;27;28;31;42;48;55;58;60;61;71;72;74;77
INTRALOT_KENO_MINAS;432851;23/4/2016;10;16;26;27;30;31;32;36;40;47;48;50;52;66;67;69;72;73;76;78
INTRALOT_KENO_MINAS;432850;23/4/2016;1;2;7;8;19;21;22;24;30;32;33;34;47;49;52;54;62;65;68;70
INTRALOT_KENO_MINAS;432849;23/4/2016;3;7;10;16;18;22;30;36;38;39;40;43;49;55;58;59;65;66;69;70
INTRALOT_KENO_MINAS;432848;23/4/2016;1;6;7;8;9;14;16;24;30;32;39;40;41;43;48;54;69;75;76;79
INTRALOT_KENO_MINAS;432847;23/4/2016;1;4;5;12;19;24;26;28;33;39;43;45;46;53;58;62;65;71;77;79
INTRALOT_KENO_MINAS;432846;23/4/2016;6;18;22;25;37;40;41;43;47;48;58;59;60;65;66;71;73;76;78;80
INTRALOT_KENO_MINAS;432845;23/4/2016;3;7;9;16;17;25;32;38;39;48;49;50;53;55;59;62;68;72;76;77
INTRALOT_KENO_MINAS;432844;23/4/2016;4;7;9;12;15;32;38;42;47;49;53;55;58;64;66;67;70;72;74;77
INTRALOT_KENO_MINAS;432843;23/4/2016;2;10;11;15;23;25;33;39;40;43;53;54;56;57;60;61;66;67;70;75
