JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;433572;26/4/2016;4;7;9;17;18;25;28;34;38;48;50;57;60;62;68;72;73;76;78;79
INTRALOT_KENO_MINAS;433571;26/4/2016;2;12;17;26;27;31;33;34;36;38;45;51;55;59;67;69;75;76;77;78
INTRALOT_KENO_MINAS;433570;26/4/2016;2;7;8;11;12;21;31;35;37;39;45;46;50;53;57;58;65;73;78;80
INTRALOT_KENO_MINAS;433569;26/4/2016;1;4;5;6;9;15;17;18;19;22;23;27;41;48;54;62;63;67;72;76
INTRALOT_KENO_MINAS;433568;26/4/2016;1;3;4;6;8;10;11;12;14;16;17;28;33;35;36;50;51;63;67;73
INTRALOT_KENO_MINAS;433567;26/4/2016;2;7;10;24;25;28;31;32;38;39;50;56;63;66;68;69;70;74;75;76
INTRALOT_KENO_MINAS;433566;26/4/2016;1;3;6;7;9;10;11;16;23;24;26;28;33;40;50;62;67;69;72;79
INTRALOT_KENO_MINAS;433565;26/4/2016;2;6;7;8;11;21;28;31;33;35;36;45;53;54;58;59;63;64;73;76
INTRALOT_KENO_MINAS;433564;26/4/2016;1;12;14;15;25;38;43;49;51;52;54;56;63;65;66;70;71;73;78;79
INTRALOT_KENO_MINAS;433563;26/4/2016;2;4;8;11;12;13;18;23;33;42;44;46;49;51;52;56;62;63;65;70
