JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;445650;22/6/2016;2;3;7;8;14;15;21;27;31;34;43;45;49;53;54;55;57;63;66;71
INTRALOT_KENO_MINAS;445649;22/6/2016;3;4;12;13;24;25;30;31;33;37;43;45;46;50;55;59;61;62;64;78
INTRALOT_KENO_MINAS;445648;22/6/2016;1;10;11;17;18;25;30;32;35;40;42;47;49;53;61;62;63;69;78;79
INTRALOT_KENO_MINAS;445647;22/6/2016;2;6;10;12;14;15;23;32;39;51;53;59;60;64;69;70;71;73;76;79
INTRALOT_KENO_MINAS;445646;22/6/2016;1;3;7;9;11;14;18;19;25;26;29;34;38;40;53;55;61;71;74;77
INTRALOT_KENO_MINAS;445645;22/6/2016;1;9;14;19;26;27;32;34;38;40;41;44;51;55;58;61;68;76;77;79
INTRALOT_KENO_MINAS;445644;22/6/2016;1;10;14;16;17;18;29;30;35;38;40;41;54;57;63;67;70;74;77;78
INTRALOT_KENO_MINAS;445643;22/6/2016;7;10;22;26;30;31;32;35;36;37;47;50;54;59;62;63;65;67;70;77
INTRALOT_KENO_MINAS;445642;22/6/2016;8;11;14;18;19;29;33;38;41;43;44;53;55;57;61;63;73;76;79;80
INTRALOT_KENO_MINAS;445641;22/6/2016;1;5;9;26;27;31;33;37;45;49;53;58;60;65;66;68;70;73;74;77
