JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;434870;2/5/2016;2;12;13;21;22;25;32;33;41;43;44;46;52;63;64;65;66;68;78;80
INTRALOT_KENO_MINAS;434869;2/5/2016;7;12;14;19;22;23;24;29;38;41;42;45;47;48;49;52;59;60;65;77
INTRALOT_KENO_MINAS;434868;2/5/2016;5;7;10;19;22;25;28;30;35;39;42;47;54;57;58;60;64;65;73;75
INTRALOT_KENO_MINAS;434867;2/5/2016;2;6;10;12;16;17;19;23;27;28;31;32;37;46;52;64;70;73;76;78
INTRALOT_KENO_MINAS;434866;2/5/2016;2;5;12;17;18;29;31;32;35;38;39;40;58;59;60;62;66;69;73;75
INTRALOT_KENO_MINAS;434865;2/5/2016;2;3;4;8;15;16;20;23;27;29;35;42;47;48;53;56;66;69;71;72
INTRALOT_KENO_MINAS;434864;2/5/2016;1;2;5;7;9;12;13;22;31;32;37;39;40;42;43;53;56;59;61;71
INTRALOT_KENO_MINAS;434863;2/5/2016;3;10;12;23;26;30;36;48;51;52;53;56;59;61;62;63;67;70;75;80
INTRALOT_KENO_MINAS;434862;2/5/2016;2;5;6;15;17;18;24;26;30;42;47;48;49;63;64;69;71;73;74;79
INTRALOT_KENO_MINAS;434861;2/5/2016;2;6;23;24;25;26;27;30;34;35;41;46;52;55;60;67;74;75;77;79
