JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;436930;12/5/2016;1;3;11;18;20;23;28;30;34;37;41;43;44;47;49;52;67;69;71;76
INTRALOT_KENO_MINAS;436929;12/5/2016;6;14;22;23;26;27;31;32;39;43;45;47;52;58;60;63;66;67;73;77
INTRALOT_KENO_MINAS;436928;12/5/2016;2;3;4;6;8;9;16;17;18;19;24;40;45;46;56;58;61;67;70;72
INTRALOT_KENO_MINAS;436927;12/5/2016;6;9;12;15;18;19;22;26;37;39;40;45;47;49;52;58;59;62;66;77
INTRALOT_KENO_MINAS;436926;12/5/2016;7;8;10;11;14;15;18;20;21;23;26;38;39;40;48;49;50;51;58;61
INTRALOT_KENO_MINAS;436925;12/5/2016;11;14;17;21;27;37;38;46;51;52;58;59;60;61;62;68;69;74;76;78
INTRALOT_KENO_MINAS;436924;12/5/2016;1;8;20;26;33;36;40;41;42;47;49;53;55;56;57;60;64;69;71;74
INTRALOT_KENO_MINAS;436923;12/5/2016;13;22;23;25;29;34;35;40;42;46;49;55;58;61;62;65;72;74;78;80
INTRALOT_KENO_MINAS;436922;12/5/2016;4;5;15;17;19;21;26;31;32;39;40;45;54;58;64;65;66;71;74;75
INTRALOT_KENO_MINAS;436921;12/5/2016;1;5;9;16;19;26;27;33;37;43;44;45;47;53;59;60;62;73;75;79
