JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;449950;12/7/2016;1;7;11;15;16;21;27;28;31;32;37;53;55;56;57;62;65;67;70;79
INTRALOT_KENO_MINAS;449949;12/7/2016;9;22;24;25;27;29;30;31;36;41;42;45;49;52;56;64;71;72;75;77
INTRALOT_KENO_MINAS;449948;12/7/2016;6;10;11;13;15;16;17;45;46;47;48;49;51;52;58;59;63;66;68;78
INTRALOT_KENO_MINAS;449947;12/7/2016;1;4;5;7;14;23;24;25;28;30;34;48;55;62;67;69;72;78;79;80
INTRALOT_KENO_MINAS;449946;12/7/2016;2;6;25;29;31;39;41;48;51;52;57;58;65;67;69;72;73;76;78;79
INTRALOT_KENO_MINAS;449945;12/7/2016;8;14;15;17;18;19;22;24;26;27;34;40;49;50;53;54;63;70;77;80
INTRALOT_KENO_MINAS;449944;12/7/2016;3;9;11;13;14;22;26;42;43;46;54;55;60;61;63;66;70;77;78;79
INTRALOT_KENO_MINAS;449943;12/7/2016;1;2;4;5;10;17;18;23;24;27;30;40;46;48;51;63;67;70;76;77
INTRALOT_KENO_MINAS;449942;12/7/2016;2;4;7;9;12;13;15;20;28;29;31;51;55;56;61;62;64;67;75;77
INTRALOT_KENO_MINAS;449941;12/7/2016;3;8;9;11;15;16;20;25;28;36;41;48;51;55;58;59;62;65;74;79
