JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;442880;9/6/2016;5;8;14;22;24;25;27;28;30;31;33;40;44;49;51;53;70;73;75;78
INTRALOT_KENO_MINAS;442879;9/6/2016;2;15;22;24;26;29;30;31;32;36;37;40;42;54;56;63;66;70;74;80
INTRALOT_KENO_MINAS;442878;9/6/2016;4;8;13;16;18;22;24;25;30;32;35;42;43;44;46;55;59;64;68;69
INTRALOT_KENO_MINAS;442877;9/6/2016;5;10;16;19;28;30;31;32;39;42;44;47;48;49;54;55;56;57;68;76
INTRALOT_KENO_MINAS;442876;9/6/2016;5;7;8;12;13;16;20;32;36;40;43;52;54;57;61;63;65;66;70;75
INTRALOT_KENO_MINAS;442875;9/6/2016;5;10;16;18;19;20;21;29;32;33;38;43;44;46;48;56;66;70;77;78
INTRALOT_KENO_MINAS;442874;9/6/2016;2;12;13;19;25;32;35;38;39;44;45;50;54;58;63;65;69;74;75;80
INTRALOT_KENO_MINAS;442873;9/6/2016;1;4;16;18;19;21;22;34;40;47;50;55;60;61;70;72;74;75;77;78
INTRALOT_KENO_MINAS;442872;9/6/2016;1;6;8;10;12;14;27;32;37;42;46;49;52;53;62;64;72;76;77;80
INTRALOT_KENO_MINAS;442871;9/6/2016;1;10;13;22;24;29;35;38;41;49;52;53;59;61;65;68;70;71;72;73
