JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;433412;26/4/2016;5;8;11;15;20;28;34;35;38;44;49;54;55;57;59;67;69;72;74;80
INTRALOT_KENO_MINAS;433411;26/4/2016;2;4;7;10;11;12;15;17;18;21;22;28;42;43;57;65;68;73;75;76
INTRALOT_KENO_MINAS;433410;26/4/2016;1;7;18;19;29;33;35;36;37;40;46;58;63;64;65;70;73;75;77;79
INTRALOT_KENO_MINAS;433409;26/4/2016;1;4;6;14;16;22;27;29;38;49;52;55;56;59;61;65;71;73;74;77
INTRALOT_KENO_MINAS;433408;26/4/2016;2;4;13;15;23;26;29;30;31;35;50;55;57;58;65;66;69;72;74;79
INTRALOT_KENO_MINAS;433407;26/4/2016;4;5;6;7;13;14;15;17;23;27;31;40;42;44;48;55;56;58;62;63
INTRALOT_KENO_MINAS;433406;26/4/2016;5;9;13;14;17;21;22;25;28;29;49;51;55;56;57;59;61;75;77;80
INTRALOT_KENO_MINAS;433405;26/4/2016;7;15;19;20;23;29;32;36;44;45;48;51;54;58;60;61;69;73;76;80
INTRALOT_KENO_MINAS;433404;26/4/2016;3;8;9;13;14;17;23;26;36;41;45;50;61;62;64;65;66;67;68;69
INTRALOT_KENO_MINAS;433403;26/4/2016;3;9;15;16;17;18;23;32;36;38;40;44;46;57;59;60;61;73;78;80
