JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;438970;22/5/2016;7;13;19;23;24;30;32;33;34;41;50;57;58;59;65;67;72;74;77;78
INTRALOT_KENO_MINAS;438969;22/5/2016;3;8;10;19;20;21;25;30;37;40;42;48;49;55;58;60;65;74;77;79
INTRALOT_KENO_MINAS;438968;22/5/2016;2;4;13;15;17;22;23;24;25;26;27;34;35;44;51;53;60;64;68;74
INTRALOT_KENO_MINAS;438967;22/5/2016;8;13;14;15;21;24;29;34;35;40;43;45;50;51;52;59;61;63;68;80
INTRALOT_KENO_MINAS;438966;22/5/2016;3;8;9;13;21;25;32;36;38;40;42;47;54;58;59;65;66;69;75;76
INTRALOT_KENO_MINAS;438965;22/5/2016;5;9;11;15;19;21;33;34;39;46;47;48;54;63;69;70;75;77;79;80
INTRALOT_KENO_MINAS;438964;21/5/2016;1;2;7;11;12;14;15;22;23;28;37;41;45;49;59;65;71;73;75;79
INTRALOT_KENO_MINAS;438963;21/5/2016;11;14;15;18;19;23;37;40;41;42;48;58;60;61;63;64;68;71;76;80
INTRALOT_KENO_MINAS;438962;21/5/2016;8;9;12;13;23;24;26;27;31;37;43;52;58;66;68;70;72;77;78;79
INTRALOT_KENO_MINAS;438961;21/5/2016;1;3;5;10;14;15;17;22;26;29;30;32;37;51;57;66;68;74;78;79
