JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;413802;25/1/2016;3;6;12;23;24;25;35;37;41;44;46;47;51;53;56;59;63;70;71;73
INTRALOT_KENO_MINAS;413801;25/1/2016;1;2;7;11;16;18;23;24;30;31;34;40;51;53;57;58;67;74;76;78
INTRALOT_KENO_MINAS;413800;25/1/2016;4;8;11;14;17;24;25;26;29;31;34;36;42;43;45;54;58;63;66;71
INTRALOT_KENO_MINAS;413799;25/1/2016;3;5;6;11;13;24;27;39;43;46;53;57;59;61;64;66;67;71;77;78
INTRALOT_KENO_MINAS;413798;25/1/2016;1;5;16;17;21;22;26;31;32;37;39;40;41;52;53;58;64;65;76;77
INTRALOT_KENO_MINAS;413797;25/1/2016;2;3;5;7;16;20;21;23;27;37;38;40;46;47;54;61;62;63;66;70
INTRALOT_KENO_MINAS;413796;25/1/2016;2;5;12;17;20;21;25;27;29;31;34;36;37;40;44;48;54;59;71;74
INTRALOT_KENO_MINAS;413795;25/1/2016;2;5;6;9;11;16;18;20;24;35;36;37;48;58;66;67;72;75;77;79
INTRALOT_KENO_MINAS;413794;25/1/2016;1;3;10;12;15;16;20;21;24;25;28;29;31;33;38;45;58;63;65;72
INTRALOT_KENO_MINAS;413793;25/1/2016;1;9;13;26;29;30;32;40;42;44;47;50;59;63;64;67;72;73;78;80
