JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;408734;2/1/2016;1;4;6;12;21;23;34;35;36;38;40;45;48;51;56;63;68;70;74;76
INTRALOT_KENO_MINAS;408733;2/1/2016;2;4;11;13;15;18;19;20;37;38;44;48;50;51;58;60;62;63;66;75
INTRALOT_KENO_MINAS;408732;2/1/2016;10;13;15;16;20;25;28;29;30;33;38;40;43;45;54;72;73;74;78;79
INTRALOT_KENO_MINAS;408731;2/1/2016;1;5;6;8;12;14;16;18;20;25;34;38;45;47;52;58;68;69;72;73
INTRALOT_KENO_MINAS;408730;2/1/2016;2;4;8;23;24;27;28;32;33;35;37;38;43;44;48;53;56;73;76;80
INTRALOT_KENO_MINAS;408729;2/1/2016;2;4;10;17;30;34;35;36;40;42;46;51;58;60;63;68;69;71;72;78
INTRALOT_KENO_MINAS;408728;2/1/2016;3;10;11;17;18;22;23;29;33;39;41;45;49;53;57;60;70;71;77;80
INTRALOT_KENO_MINAS;408727;2/1/2016;5;7;12;18;19;22;24;25;29;32;36;39;45;55;56;64;66;68;72;78
INTRALOT_KENO_MINAS;408726;2/1/2016;7;9;10;12;20;26;28;29;30;45;48;49;54;56;60;67;68;73;76;80
INTRALOT_KENO_MINAS;408725;2/1/2016;3;9;11;15;19;32;33;34;54;55;56;58;59;61;66;68;72;73;77;80
