JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;439620;25/5/2016;7;9;11;12;13;14;17;18;29;33;40;46;48;58;59;63;70;73;74;75
INTRALOT_KENO_MINAS;439619;25/5/2016;3;8;11;16;22;29;34;35;39;42;46;47;53;57;58;64;66;67;68;74
INTRALOT_KENO_MINAS;439618;25/5/2016;2;5;11;16;21;26;34;35;36;39;40;44;48;51;54;57;65;68;71;75
INTRALOT_KENO_MINAS;439617;25/5/2016;2;5;14;16;17;20;22;23;27;34;36;43;52;56;61;64;68;72;77;79
INTRALOT_KENO_MINAS;439616;25/5/2016;3;8;12;15;26;28;29;31;32;33;35;40;42;50;52;62;64;66;73;80
INTRALOT_KENO_MINAS;439615;25/5/2016;2;3;9;16;19;25;26;27;37;40;43;56;57;59;67;70;71;74;75;80
INTRALOT_KENO_MINAS;439614;25/5/2016;6;8;9;24;26;27;28;32;37;38;41;47;48;49;52;55;63;69;79;80
INTRALOT_KENO_MINAS;439613;25/5/2016;5;9;21;25;28;30;41;44;45;47;50;51;52;53;56;67;69;72;79;80
INTRALOT_KENO_MINAS;439612;25/5/2016;2;8;9;11;14;18;22;23;32;33;37;38;41;42;47;59;66;68;70;71
INTRALOT_KENO_MINAS;439611;25/5/2016;1;6;9;11;15;16;20;22;26;31;33;39;54;55;59;64;71;72;77;79
