JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;437420;14/5/2016;4;8;10;15;21;24;27;28;30;47;52;55;57;58;59;60;64;65;75;77
INTRALOT_KENO_MINAS;437419;14/5/2016;5;12;16;22;27;34;36;43;44;45;47;54;57;58;66;68;71;74;75;79
INTRALOT_KENO_MINAS;437418;14/5/2016;1;2;5;21;25;28;34;36;39;43;61;63;64;65;69;71;72;73;76;80
INTRALOT_KENO_MINAS;437417;14/5/2016;10;13;17;18;19;20;21;22;29;31;32;33;48;54;56;58;62;67;72;73
INTRALOT_KENO_MINAS;437416;14/5/2016;3;9;12;16;18;23;30;32;38;39;45;55;57;59;61;65;66;70;73;80
INTRALOT_KENO_MINAS;437415;14/5/2016;4;5;10;13;17;22;32;37;43;46;52;53;54;60;61;62;63;65;72;75
INTRALOT_KENO_MINAS;437414;14/5/2016;1;3;7;8;16;21;25;28;30;31;41;44;49;54;63;64;66;73;74;80
INTRALOT_KENO_MINAS;437413;14/5/2016;1;2;4;17;18;19;29;31;32;38;41;46;55;58;63;64;70;71;73;75
INTRALOT_KENO_MINAS;437412;14/5/2016;4;6;10;15;17;18;19;23;32;34;35;38;41;44;46;54;56;58;60;61
INTRALOT_KENO_MINAS;437411;14/5/2016;4;5;11;14;17;21;23;26;29;39;43;44;46;50;53;60;66;69;78;79
