JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;435860;7/5/2016;3;8;12;15;20;24;30;35;37;39;40;50;56;60;63;65;68;75;77;78
INTRALOT_KENO_MINAS;435859;7/5/2016;2;7;29;43;45;48;49;51;52;54;55;56;61;62;66;69;71;74;77;78
INTRALOT_KENO_MINAS;435858;7/5/2016;4;9;10;11;16;19;21;22;25;27;29;37;40;49;61;64;65;68;70;75
INTRALOT_KENO_MINAS;435857;7/5/2016;4;5;9;11;23;28;35;41;45;47;51;55;57;61;62;65;67;71;72;75
INTRALOT_KENO_MINAS;435856;7/5/2016;1;2;3;8;12;17;19;22;24;28;35;48;50;57;59;62;65;66;69;72
INTRALOT_KENO_MINAS;435855;7/5/2016;6;16;18;19;22;27;31;33;40;42;43;48;49;54;56;59;66;71;74;78
INTRALOT_KENO_MINAS;435854;7/5/2016;3;11;15;17;18;24;25;36;39;44;45;52;59;63;65;69;73;75;78;80
INTRALOT_KENO_MINAS;435853;7/5/2016;6;7;8;12;14;25;28;38;47;50;52;59;62;63;65;66;68;69;70;78
INTRALOT_KENO_MINAS;435852;7/5/2016;14;21;29;30;34;36;38;42;44;46;49;50;54;58;62;66;73;76;78;80
INTRALOT_KENO_MINAS;435851;7/5/2016;3;6;7;13;25;26;29;41;42;46;53;56;58;62;64;70;72;73;74;79
