JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;449580;10/7/2016;9;12;13;23;31;32;34;41;42;43;48;51;53;56;58;62;64;67;69;75
INTRALOT_KENO_MINAS;449579;10/7/2016;3;5;6;7;9;18;28;35;36;45;50;55;56;57;62;64;65;68;72;77
INTRALOT_KENO_MINAS;449578;10/7/2016;4;7;8;17;19;25;30;31;32;33;35;41;50;62;66;69;71;77;78;80
INTRALOT_KENO_MINAS;449577;10/7/2016;1;8;17;22;23;24;25;32;38;42;51;54;55;56;58;63;65;68;69;77
INTRALOT_KENO_MINAS;449576;10/7/2016;7;11;14;17;20;25;29;31;38;40;43;46;48;49;50;52;60;69;70;74
INTRALOT_KENO_MINAS;449575;10/7/2016;3;4;12;21;23;31;34;41;45;48;50;52;54;56;59;63;67;73;76;78
INTRALOT_KENO_MINAS;449574;10/7/2016;13;15;17;20;25;26;34;35;38;44;45;52;62;66;67;74;76;77;78;79
INTRALOT_KENO_MINAS;449573;10/7/2016;14;16;19;22;26;29;31;34;38;41;43;46;56;66;69;71;73;76;78;80
INTRALOT_KENO_MINAS;449572;10/7/2016;5;6;7;8;9;15;26;32;35;37;45;47;51;52;58;64;67;69;70;76
INTRALOT_KENO_MINAS;449571;10/7/2016;7;12;15;16;18;23;33;34;36;41;45;50;52;54;56;57;61;65;66;76
