JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;424252;14/3/2016;1;5;9;16;29;31;34;35;36;37;42;44;48;56;59;64;69;71;76;79
INTRALOT_KENO_MINAS;424251;14/3/2016;1;2;5;8;11;13;24;27;28;30;33;34;35;44;45;58;61;75;78;80
INTRALOT_KENO_MINAS;424250;14/3/2016;5;12;16;20;24;28;31;35;37;40;52;54;58;59;65;66;67;74;76;80
INTRALOT_KENO_MINAS;424249;14/3/2016;4;8;11;17;19;25;31;33;35;46;47;50;51;52;55;64;67;70;71;72
INTRALOT_KENO_MINAS;424248;14/3/2016;6;8;11;17;22;23;26;33;37;40;43;50;53;55;56;66;71;72;74;80
INTRALOT_KENO_MINAS;424247;14/3/2016;3;10;12;13;18;20;23;35;37;42;44;45;46;50;57;59;64;67;68;73
INTRALOT_KENO_MINAS;424246;14/3/2016;12;14;15;16;18;20;21;23;26;35;42;46;51;52;53;59;63;66;70;76
INTRALOT_KENO_MINAS;424245;14/3/2016;11;13;16;17;18;22;24;26;29;38;42;49;53;56;61;64;65;68;74;79
INTRALOT_KENO_MINAS;424244;14/3/2016;5;8;10;16;17;18;31;34;38;42;44;47;49;53;56;57;58;71;77;79
INTRALOT_KENO_MINAS;424243;14/3/2016;2;4;6;8;9;19;20;22;26;27;28;31;34;35;37;47;55;61;63;73
