JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;412882;21/1/2016;3;6;11;12;17;19;21;22;26;28;34;36;39;54;57;58;59;69;71;72
INTRALOT_KENO_MINAS;412881;21/1/2016;1;2;5;7;8;9;10;12;21;23;27;28;30;34;45;48;49;58;59;72
INTRALOT_KENO_MINAS;412880;21/1/2016;3;8;15;18;19;20;21;24;27;37;39;40;41;42;43;47;51;73;74;79
INTRALOT_KENO_MINAS;412879;21/1/2016;1;4;8;9;15;25;33;47;49;50;51;54;63;65;71;72;75;78;79;80
INTRALOT_KENO_MINAS;412878;21/1/2016;3;4;6;8;12;14;15;19;20;23;29;32;44;50;53;61;67;70;75;80
INTRALOT_KENO_MINAS;412877;21/1/2016;6;7;11;14;17;18;22;25;26;30;42;44;45;51;66;67;68;71;76;78
INTRALOT_KENO_MINAS;412876;21/1/2016;3;5;11;14;15;18;21;24;32;34;40;54;56;57;59;62;63;67;72;76
INTRALOT_KENO_MINAS;412875;21/1/2016;3;13;14;15;20;22;29;38;39;40;41;42;46;57;59;64;65;74;76;79
INTRALOT_KENO_MINAS;412874;21/1/2016;1;2;7;8;19;22;25;29;30;31;34;36;43;44;47;51;61;63;72;74
INTRALOT_KENO_MINAS;412873;21/1/2016;3;13;15;16;18;22;26;28;37;39;48;52;56;59;62;64;66;67;69;70
