JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;413452;24/1/2016;8;9;19;22;27;30;37;40;41;45;49;56;59;63;67;71;72;74;76;79
INTRALOT_KENO_MINAS;413451;24/1/2016;4;9;16;17;24;27;28;31;33;36;39;42;45;47;53;62;72;77;79;80
INTRALOT_KENO_MINAS;413450;24/1/2016;3;10;12;13;14;27;31;34;37;38;47;49;59;62;64;67;68;70;77;79
INTRALOT_KENO_MINAS;413449;24/1/2016;1;4;7;12;24;26;32;34;44;45;46;59;60;61;67;71;73;74;78;80
INTRALOT_KENO_MINAS;413448;24/1/2016;1;11;14;25;26;27;29;30;32;39;41;42;44;45;60;63;69;71;76;80
INTRALOT_KENO_MINAS;413447;24/1/2016;1;3;17;19;20;26;28;29;43;45;50;53;54;56;60;64;70;76;77;79
INTRALOT_KENO_MINAS;413446;24/1/2016;2;5;9;14;17;23;24;29;42;44;48;52;55;56;58;64;71;73;76;80
INTRALOT_KENO_MINAS;413445;24/1/2016;5;10;13;15;21;22;24;35;40;42;44;46;51;53;58;64;65;68;70;79
INTRALOT_KENO_MINAS;413444;24/1/2016;6;13;17;18;22;26;31;36;39;42;44;45;48;49;57;62;63;64;72;73
INTRALOT_KENO_MINAS;413443;24/1/2016;4;7;15;18;21;24;25;27;29;31;34;46;47;49;57;62;65;66;73;75
