JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;425052;18/3/2016;1;4;8;9;11;17;19;23;28;32;33;34;38;39;43;48;58;71;77;80
INTRALOT_KENO_MINAS;425051;18/3/2016;4;5;16;20;21;29;31;36;37;40;50;52;53;55;57;58;69;71;74;75
INTRALOT_KENO_MINAS;425050;18/3/2016;2;6;9;15;17;28;29;31;39;43;45;48;51;56;61;62;66;69;77;80
INTRALOT_KENO_MINAS;425049;18/3/2016;3;4;11;20;21;27;29;36;41;52;53;55;65;67;68;69;72;75;79;80
INTRALOT_KENO_MINAS;425048;18/3/2016;4;5;7;8;10;16;19;23;25;34;35;36;37;42;44;69;71;76;79;80
INTRALOT_KENO_MINAS;425047;18/3/2016;1;3;6;7;13;15;16;23;25;26;29;30;32;37;39;48;55;60;66;69
INTRALOT_KENO_MINAS;425046;18/3/2016;10;15;18;22;25;26;31;32;38;39;43;44;48;51;59;61;64;68;72;78
INTRALOT_KENO_MINAS;425045;18/3/2016;1;3;4;5;7;11;18;29;37;39;42;43;45;46;50;51;55;58;70;73
INTRALOT_KENO_MINAS;425044;18/3/2016;7;14;17;22;23;25;33;38;44;48;49;52;53;54;59;60;63;67;77;78
INTRALOT_KENO_MINAS;425043;18/3/2016;2;4;10;14;18;19;20;33;36;37;40;42;47;54;64;68;70;77;79;80
