JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;432532;22/4/2016;2;9;10;19;21;28;36;38;43;52;59;62;63;64;66;67;69;73;74;79
INTRALOT_KENO_MINAS;432531;22/4/2016;2;5;11;20;23;25;28;29;37;41;42;47;53;57;60;67;68;71;73;77
INTRALOT_KENO_MINAS;432530;22/4/2016;3;7;10;11;15;16;20;21;34;40;45;48;50;54;60;61;62;73;75;78
INTRALOT_KENO_MINAS;432529;22/4/2016;6;7;10;11;12;25;26;28;34;35;40;49;52;54;58;59;68;73;76;80
INTRALOT_KENO_MINAS;432528;22/4/2016;15;16;17;21;25;27;32;34;39;41;43;50;58;60;63;64;77;78;79;80
INTRALOT_KENO_MINAS;432527;22/4/2016;1;2;3;11;15;18;20;27;29;30;33;41;54;58;60;63;66;68;74;75
INTRALOT_KENO_MINAS;432526;22/4/2016;1;2;4;12;13;15;21;34;39;41;44;47;49;53;55;59;61;65;69;77
INTRALOT_KENO_MINAS;432525;22/4/2016;1;7;13;17;21;26;30;34;35;39;40;48;53;59;61;65;67;75;76;77
INTRALOT_KENO_MINAS;432524;22/4/2016;7;8;10;13;15;19;20;24;25;30;35;38;40;43;45;48;51;62;67;69
INTRALOT_KENO_MINAS;432523;22/4/2016;5;7;17;18;28;29;30;32;36;37;41;43;45;46;50;52;58;61;76;79
