JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;434340;30/4/2016;1;9;10;15;24;28;30;37;41;44;47;48;53;54;58;66;68;76;77;79
INTRALOT_KENO_MINAS;434339;30/4/2016;1;3;4;5;10;11;14;26;27;28;33;35;38;40;42;58;60;63;75;79
INTRALOT_KENO_MINAS;434338;30/4/2016;2;9;23;25;27;29;30;32;36;37;40;42;51;56;57;59;67;71;72;74
INTRALOT_KENO_MINAS;434337;30/4/2016;1;11;13;20;27;32;40;41;43;44;47;49;53;54;59;62;63;64;65;75
INTRALOT_KENO_MINAS;434336;30/4/2016;1;2;3;4;8;17;19;22;34;40;48;49;54;61;66;70;71;78;79;80
INTRALOT_KENO_MINAS;434335;30/4/2016;7;8;14;18;20;22;24;25;27;30;36;45;54;55;59;61;70;72;75;76
INTRALOT_KENO_MINAS;434334;30/4/2016;2;4;8;15;22;23;26;27;29;32;36;43;45;55;64;67;68;71;75;80
INTRALOT_KENO_MINAS;434333;30/4/2016;6;9;15;16;23;24;28;30;36;40;42;45;46;61;62;63;70;73;75;76
INTRALOT_KENO_MINAS;434332;30/4/2016;1;9;11;13;16;22;27;31;39;40;46;54;55;56;57;58;61;65;69;78
INTRALOT_KENO_MINAS;434331;30/4/2016;1;2;3;4;19;24;28;34;39;41;44;47;48;49;53;54;56;62;66;72
