JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;437440;14/5/2016;4;13;30;32;33;36;38;40;41;43;44;48;52;54;60;65;66;73;74;79
INTRALOT_KENO_MINAS;437439;14/5/2016;3;6;10;14;18;19;22;23;25;30;33;36;43;50;53;57;58;65;70;80
INTRALOT_KENO_MINAS;437438;14/5/2016;4;6;11;12;18;21;26;27;34;39;43;48;53;63;69;70;74;75;79;80
INTRALOT_KENO_MINAS;437437;14/5/2016;3;7;9;18;19;22;23;24;28;29;30;37;46;49;52;53;62;70;73;76
INTRALOT_KENO_MINAS;437436;14/5/2016;2;8;9;13;14;18;19;25;29;30;31;33;35;44;52;57;58;61;75;78
INTRALOT_KENO_MINAS;437435;14/5/2016;1;2;4;5;19;27;38;39;41;47;50;52;53;55;59;63;65;66;78;80
INTRALOT_KENO_MINAS;437434;14/5/2016;1;5;11;12;25;26;31;32;35;36;37;38;41;55;57;60;61;65;69;71
INTRALOT_KENO_MINAS;437433;14/5/2016;3;5;14;18;20;22;25;27;32;38;50;52;56;57;61;68;71;74;76;80
INTRALOT_KENO_MINAS;437432;14/5/2016;10;12;15;16;18;19;22;36;38;40;46;51;52;58;62;68;71;72;77;79
INTRALOT_KENO_MINAS;437431;14/5/2016;3;6;7;11;13;21;28;32;34;35;37;42;44;59;61;67;69;70;71;76
