JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;417132;10/2/2016;2;3;4;6;10;15;16;18;25;30;32;37;40;53;58;61;62;68;69;74
INTRALOT_KENO_MINAS;417131;10/2/2016;5;6;8;11;12;13;16;21;22;28;39;45;46;47;58;59;62;71;76;79
INTRALOT_KENO_MINAS;417130;10/2/2016;1;2;7;8;11;13;17;19;21;26;32;41;50;51;53;62;63;64;68;72
INTRALOT_KENO_MINAS;417129;10/2/2016;1;14;17;18;20;21;26;27;34;36;37;39;47;48;53;56;63;74;75;79
INTRALOT_KENO_MINAS;417128;10/2/2016;3;6;12;15;23;24;27;32;34;39;40;45;52;60;61;64;66;74;78;80
INTRALOT_KENO_MINAS;417127;10/2/2016;1;6;7;8;10;15;16;19;20;32;33;50;51;52;53;55;61;63;69;78
INTRALOT_KENO_MINAS;417126;10/2/2016;3;4;15;16;17;19;22;25;26;27;30;34;38;40;42;45;49;50;66;78
INTRALOT_KENO_MINAS;417125;10/2/2016;3;8;9;13;14;18;19;24;36;43;51;57;63;64;66;69;70;71;73;76
INTRALOT_KENO_MINAS;417124;10/2/2016;1;9;18;25;30;32;35;36;37;38;43;49;54;58;61;64;65;68;77;78
INTRALOT_KENO_MINAS;417123;10/2/2016;1;8;14;15;18;19;24;28;30;31;37;38;55;63;64;66;74;76;79;80
