JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;419612;21/2/2016;1;7;8;9;16;19;24;27;33;34;46;47;48;51;55;65;66;67;73;78
INTRALOT_KENO_MINAS;419611;21/2/2016;4;5;7;8;22;25;26;29;32;33;34;35;37;43;48;49;52;59;61;69
INTRALOT_KENO_MINAS;419610;21/2/2016;4;5;6;8;12;14;20;22;23;26;30;32;36;41;47;52;61;66;70;75
INTRALOT_KENO_MINAS;419609;21/2/2016;7;11;14;18;28;33;34;40;47;57;58;61;66;67;70;71;72;74;78;80
INTRALOT_KENO_MINAS;419608;21/2/2016;1;2;6;8;13;25;32;41;45;54;56;57;58;65;67;68;70;74;75;78
INTRALOT_KENO_MINAS;419607;21/2/2016;3;7;8;10;11;12;14;22;23;27;37;38;41;48;50;51;52;62;67;69
INTRALOT_KENO_MINAS;419606;21/2/2016;4;6;8;9;11;13;17;25;26;31;37;41;42;45;52;58;62;65;72;74
INTRALOT_KENO_MINAS;419605;21/2/2016;8;10;15;23;25;26;37;38;49;52;55;56;63;67;68;71;74;75;76;78
INTRALOT_KENO_MINAS;419604;21/2/2016;2;8;9;16;21;28;31;32;35;44;45;49;55;60;65;69;70;73;74;79
INTRALOT_KENO_MINAS;419603;21/2/2016;2;6;11;14;18;29;33;34;37;38;50;52;53;54;55;57;61;74;76;77
