JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;429732;9/4/2016;7;9;11;13;20;22;23;25;31;36;37;38;40;46;56;58;62;69;75;78
INTRALOT_KENO_MINAS;429731;9/4/2016;1;3;9;12;16;21;22;26;33;34;35;45;55;56;62;63;65;66;69;77
INTRALOT_KENO_MINAS;429730;9/4/2016;7;8;9;13;15;17;19;24;36;38;39;43;46;51;52;53;55;59;66;70
INTRALOT_KENO_MINAS;429729;9/4/2016;3;5;7;16;18;21;24;27;29;35;37;39;42;43;47;48;51;61;68;69
INTRALOT_KENO_MINAS;429728;9/4/2016;1;3;7;15;20;21;26;27;30;33;37;42;45;49;58;60;63;64;69;77
INTRALOT_KENO_MINAS;429727;9/4/2016;3;11;16;20;24;26;29;37;39;50;60;61;64;67;68;71;72;74;76;78
INTRALOT_KENO_MINAS;429726;9/4/2016;4;13;16;20;24;29;32;38;42;43;44;45;53;54;59;64;69;71;72;77
INTRALOT_KENO_MINAS;429725;9/4/2016;1;2;4;5;6;8;12;29;41;45;48;49;54;59;63;66;75;76;78;80
INTRALOT_KENO_MINAS;429724;9/4/2016;1;2;7;9;11;17;22;25;36;42;46;49;53;56;58;60;63;64;71;72
INTRALOT_KENO_MINAS;429723;9/4/2016;6;8;12;17;23;26;29;31;34;37;38;39;41;47;48;52;71;74;75;77
