JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;410272;9/1/2016;3;8;11;18;25;28;29;34;47;48;56;61;63;64;66;69;73;74;75;77
INTRALOT_KENO_MINAS;410271;9/1/2016;2;3;12;17;18;22;27;29;31;32;35;36;37;42;45;50;56;62;75;79
INTRALOT_KENO_MINAS;410270;9/1/2016;2;4;12;15;18;25;27;29;33;35;37;46;47;54;58;61;64;69;70;75
INTRALOT_KENO_MINAS;410269;9/1/2016;4;9;13;19;20;26;28;35;41;48;49;57;59;60;62;65;66;69;73;75
INTRALOT_KENO_MINAS;410268;9/1/2016;8;10;11;23;26;27;30;32;34;35;40;45;50;51;54;60;63;71;76;80
INTRALOT_KENO_MINAS;410267;9/1/2016;2;7;12;13;18;23;28;37;46;49;50;56;57;59;60;63;65;70;71;73
INTRALOT_KENO_MINAS;410266;9/1/2016;1;3;8;10;11;13;23;30;31;32;39;42;47;51;56;61;67;68;72;79
INTRALOT_KENO_MINAS;410265;9/1/2016;3;5;12;14;15;19;21;25;37;38;39;44;50;57;69;71;72;74;79;80
INTRALOT_KENO_MINAS;410264;9/1/2016;7;9;11;14;16;25;28;32;38;39;41;43;47;51;54;57;59;60;63;73
INTRALOT_KENO_MINAS;410263;9/1/2016;2;16;17;19;24;25;30;31;39;40;46;47;55;56;59;66;71;74;78;79
