JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;431932;19/4/2016;8;13;15;17;18;21;22;24;26;29;32;33;35;43;58;64;75;76;78;79
INTRALOT_KENO_MINAS;431931;19/4/2016;3;11;13;19;20;21;23;29;34;37;39;42;46;51;52;62;73;74;76;77
INTRALOT_KENO_MINAS;431930;19/4/2016;2;5;6;21;22;24;25;27;28;29;31;34;36;48;49;56;60;65;70;79
INTRALOT_KENO_MINAS;431929;19/4/2016;2;3;4;6;10;24;26;29;33;39;43;44;46;55;64;67;70;74;75;77
INTRALOT_KENO_MINAS;431928;19/4/2016;1;2;6;8;11;22;29;30;34;35;36;39;41;53;57;63;71;73;76;78
INTRALOT_KENO_MINAS;431927;19/4/2016;3;5;7;14;16;18;20;25;26;27;29;37;38;42;45;52;59;66;69;79
INTRALOT_KENO_MINAS;431926;19/4/2016;3;5;10;15;18;21;25;26;27;39;48;51;56;57;61;63;66;71;75;77
INTRALOT_KENO_MINAS;431925;19/4/2016;3;6;9;15;17;21;27;28;34;36;42;44;54;55;58;62;64;68;77;80
INTRALOT_KENO_MINAS;431924;19/4/2016;6;9;19;25;30;38;43;47;49;53;54;55;57;59;63;64;70;74;78;79
INTRALOT_KENO_MINAS;431923;19/4/2016;7;10;11;13;14;15;18;22;23;24;26;27;33;34;35;53;54;63;72;77
