JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;437870;16/5/2016;1;2;20;23;24;32;34;39;40;41;43;45;53;58;62;65;66;68;73;78
INTRALOT_KENO_MINAS;437869;16/5/2016;3;6;8;15;22;24;27;28;31;33;38;40;45;52;54;57;60;72;73;77
INTRALOT_KENO_MINAS;437868;16/5/2016;2;9;15;16;22;34;38;42;44;45;49;55;57;65;67;68;74;75;78;79
INTRALOT_KENO_MINAS;437867;16/5/2016;1;6;17;18;19;24;31;37;41;44;46;49;55;58;59;62;68;75;79;80
INTRALOT_KENO_MINAS;437866;16/5/2016;9;11;14;18;21;23;28;30;32;33;38;39;42;47;50;52;58;59;67;80
INTRALOT_KENO_MINAS;437865;16/5/2016;1;4;7;10;15;19;20;24;32;41;42;45;49;50;52;53;55;63;77;78
INTRALOT_KENO_MINAS;437864;16/5/2016;3;7;24;28;29;31;42;44;45;50;58;60;64;67;68;70;74;76;78;79
INTRALOT_KENO_MINAS;437863;16/5/2016;3;9;12;19;21;23;33;36;40;48;51;52;58;59;65;67;68;69;77;80
INTRALOT_KENO_MINAS;437862;16/5/2016;2;3;12;14;15;19;20;25;26;32;33;36;46;52;56;59;68;74;75;77
INTRALOT_KENO_MINAS;437861;16/5/2016;10;15;16;22;28;31;37;42;43;46;52;58;61;63;66;71;72;74;75;76
