JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;431892;19/4/2016;1;3;7;10;14;15;20;28;41;42;46;49;50;54;55;63;66;75;76;79
INTRALOT_KENO_MINAS;431891;19/4/2016;4;6;9;15;20;24;25;34;35;40;43;44;55;58;59;60;64;69;75;78
INTRALOT_KENO_MINAS;431890;19/4/2016;6;7;10;21;25;30;31;34;36;41;45;51;53;58;62;64;68;70;76;77
INTRALOT_KENO_MINAS;431889;19/4/2016;1;2;8;9;24;25;27;32;42;45;46;47;50;53;56;68;71;72;77;79
INTRALOT_KENO_MINAS;431888;19/4/2016;9;10;11;12;16;18;30;32;33;36;38;41;46;52;53;55;57;58;64;68
INTRALOT_KENO_MINAS;431887;19/4/2016;1;3;5;9;10;22;27;28;34;37;41;46;47;49;58;60;65;66;73;77
INTRALOT_KENO_MINAS;431886;19/4/2016;12;13;14;24;28;29;36;40;45;46;47;48;49;54;58;68;70;73;75;79
INTRALOT_KENO_MINAS;431885;19/4/2016;10;12;18;19;25;32;33;39;40;43;47;49;52;54;56;66;69;75;76;78
INTRALOT_KENO_MINAS;431884;19/4/2016;4;6;8;20;21;22;23;28;36;38;41;43;48;60;61;67;70;73;77;78
INTRALOT_KENO_MINAS;431883;19/4/2016;1;6;7;8;10;13;19;24;26;29;31;32;46;56;66;67;76;77;78;80
