JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;433212;25/4/2016;14;15;16;17;18;24;35;37;43;53;55;56;59;69;70;71;74;76;78;79
INTRALOT_KENO_MINAS;433211;25/4/2016;8;9;11;13;15;19;20;29;31;40;41;44;48;49;55;72;74;76;77;78
INTRALOT_KENO_MINAS;433210;25/4/2016;11;14;19;22;24;28;30;31;32;39;40;46;49;54;57;69;70;73;75;80
INTRALOT_KENO_MINAS;433209;25/4/2016;1;7;11;12;14;17;18;20;29;34;37;38;40;41;47;50;60;61;66;70
INTRALOT_KENO_MINAS;433208;25/4/2016;1;2;11;12;18;21;22;26;29;32;44;47;49;50;53;54;61;63;69;77
INTRALOT_KENO_MINAS;433207;25/4/2016;4;5;9;13;14;18;24;28;30;34;41;45;47;51;52;53;64;65;71;77
INTRALOT_KENO_MINAS;433206;25/4/2016;3;4;7;8;14;20;26;31;42;44;48;54;59;63;64;67;70;71;72;78
INTRALOT_KENO_MINAS;433205;25/4/2016;4;7;8;11;12;13;15;32;34;37;49;57;61;62;67;68;69;71;73;76
INTRALOT_KENO_MINAS;433204;25/4/2016;2;6;9;29;33;34;36;37;38;39;49;54;55;59;60;67;69;73;76;78
INTRALOT_KENO_MINAS;433203;25/4/2016;2;4;9;11;20;21;22;25;26;28;33;36;38;39;48;49;63;65;73;78
