JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;417142;10/2/2016;4;5;15;16;21;22;24;25;27;31;36;39;40;45;51;56;68;69;70;80
INTRALOT_KENO_MINAS;417141;10/2/2016;5;17;20;21;26;27;31;35;46;48;55;56;59;61;63;65;76;78;79;80
INTRALOT_KENO_MINAS;417140;10/2/2016;3;5;8;9;15;21;29;31;33;34;38;43;48;51;52;54;60;71;78;80
INTRALOT_KENO_MINAS;417139;10/2/2016;1;5;10;13;18;21;25;30;32;34;37;41;42;47;48;60;66;69;70;77
INTRALOT_KENO_MINAS;417138;10/2/2016;1;7;9;11;12;13;17;18;28;30;35;39;42;43;51;54;65;68;73;74
INTRALOT_KENO_MINAS;417137;10/2/2016;5;6;9;10;18;26;37;38;39;40;43;50;54;58;59;63;68;71;78;79
INTRALOT_KENO_MINAS;417136;10/2/2016;2;4;5;10;12;17;18;19;22;23;36;39;40;54;61;63;67;70;71;79
INTRALOT_KENO_MINAS;417135;10/2/2016;1;2;3;5;7;9;11;13;19;22;23;24;34;46;52;56;63;73;74;76
INTRALOT_KENO_MINAS;417134;10/2/2016;2;3;6;8;17;20;21;29;34;39;44;46;48;49;51;53;62;69;74;79
INTRALOT_KENO_MINAS;417133;10/2/2016;6;8;11;12;14;15;17;21;33;46;50;56;57;58;67;69;71;72;73;79
