JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;433772;27/4/2016;9;13;18;19;25;26;30;32;35;40;47;48;49;59;67;69;72;77;79;80
INTRALOT_KENO_MINAS;433771;27/4/2016;3;8;17;18;20;21;24;25;27;37;38;39;45;47;49;50;60;72;74;79
INTRALOT_KENO_MINAS;433770;27/4/2016;5;6;11;14;16;17;19;21;22;36;37;38;39;42;43;50;51;54;69;79
INTRALOT_KENO_MINAS;433769;27/4/2016;2;3;7;8;9;12;14;17;20;28;36;39;40;42;46;51;52;54;65;80
INTRALOT_KENO_MINAS;433768;27/4/2016;1;5;7;10;17;18;19;21;24;34;36;40;42;46;50;64;73;74;75;78
INTRALOT_KENO_MINAS;433767;27/4/2016;1;2;9;10;16;18;20;21;23;29;30;42;43;54;62;64;67;68;71;75
INTRALOT_KENO_MINAS;433766;27/4/2016;8;20;21;24;25;28;29;30;32;35;38;39;43;49;52;60;72;73;74;76
INTRALOT_KENO_MINAS;433765;27/4/2016;6;10;16;18;23;26;27;29;33;34;39;43;45;47;49;54;64;66;77;80
INTRALOT_KENO_MINAS;433764;27/4/2016;4;8;10;12;26;27;29;30;34;41;44;46;47;48;51;53;57;67;72;77
INTRALOT_KENO_MINAS;433763;27/4/2016;5;12;15;16;20;25;31;33;34;40;44;45;56;59;63;65;68;69;72;73
