JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;431832;18/4/2016;3;5;6;10;15;23;26;29;34;36;41;50;52;53;55;68;69;76;77;78
INTRALOT_KENO_MINAS;431831;18/4/2016;3;5;9;15;22;23;27;29;30;31;34;39;48;51;52;56;57;61;64;66
INTRALOT_KENO_MINAS;431830;18/4/2016;1;2;5;7;8;18;26;29;36;37;45;47;54;58;62;63;66;68;72;79
INTRALOT_KENO_MINAS;431829;18/4/2016;2;3;10;32;34;35;37;39;45;46;52;56;58;59;60;61;66;70;71;73
INTRALOT_KENO_MINAS;431828;18/4/2016;2;3;4;10;13;15;17;23;30;35;49;52;60;62;66;69;71;73;74;76
INTRALOT_KENO_MINAS;431827;18/4/2016;1;2;15;16;18;20;21;28;29;34;39;42;44;45;49;55;57;64;73;79
INTRALOT_KENO_MINAS;431826;18/4/2016;1;3;6;7;9;20;23;24;29;31;40;42;44;50;61;64;67;69;76;80
INTRALOT_KENO_MINAS;431825;18/4/2016;9;12;16;30;32;36;38;39;42;43;44;50;51;52;56;59;60;64;77;79
INTRALOT_KENO_MINAS;431824;18/4/2016;4;6;8;11;21;23;24;26;32;37;48;50;53;57;58;60;61;63;78;79
INTRALOT_KENO_MINAS;431823;18/4/2016;1;14;29;31;37;39;43;46;49;50;51;52;54;55;59;64;65;68;73;75
