JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;430412;12/4/2016;11;12;13;15;20;26;28;32;34;41;45;47;48;60;63;69;71;73;76;79
INTRALOT_KENO_MINAS;430411;12/4/2016;6;13;26;33;35;42;44;46;50;53;59;60;61;63;64;67;69;71;78;80
INTRALOT_KENO_MINAS;430410;12/4/2016;2;7;9;11;12;17;25;28;35;36;37;42;45;46;49;53;59;60;70;74
INTRALOT_KENO_MINAS;430409;12/4/2016;19;20;21;22;31;39;42;48;50;51;52;53;54;59;64;66;68;69;73;74
INTRALOT_KENO_MINAS;430408;12/4/2016;1;8;14;21;23;33;36;45;48;49;56;58;59;62;63;64;67;71;76;77
INTRALOT_KENO_MINAS;430407;12/4/2016;7;11;20;25;28;29;30;33;35;38;41;49;57;61;68;72;73;74;75;77
INTRALOT_KENO_MINAS;430406;12/4/2016;7;14;19;21;28;37;41;50;51;58;59;60;61;62;63;69;70;71;76;79
INTRALOT_KENO_MINAS;430405;12/4/2016;2;14;17;23;24;29;40;43;44;47;53;55;56;58;65;72;74;76;78;79
INTRALOT_KENO_MINAS;430404;12/4/2016;1;8;18;26;28;33;34;36;38;39;40;43;44;47;52;54;63;64;65;78
INTRALOT_KENO_MINAS;430403;12/4/2016;3;4;9;11;13;14;19;25;27;28;29;38;42;50;55;65;71;77;79;80
