JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;444810;18/6/2016;1;2;5;8;10;28;30;32;34;37;44;47;48;53;55;56;57;59;61;63
INTRALOT_KENO_MINAS;444809;18/6/2016;5;6;8;11;18;24;34;39;44;47;50;53;54;57;63;66;75;78;79;80
INTRALOT_KENO_MINAS;444808;18/6/2016;4;5;6;8;12;15;16;20;26;27;34;50;53;56;57;58;60;62;68;77
INTRALOT_KENO_MINAS;444807;18/6/2016;11;12;13;14;15;30;32;37;46;47;49;55;61;67;68;69;71;72;74;80
INTRALOT_KENO_MINAS;444806;18/6/2016;3;10;13;15;19;20;21;22;23;25;27;37;55;59;64;67;69;73;75;78
INTRALOT_KENO_MINAS;444805;18/6/2016;2;5;11;13;19;21;26;32;33;37;38;47;51;53;54;57;58;67;70;72
INTRALOT_KENO_MINAS;444804;18/6/2016;2;3;11;12;16;32;43;44;48;49;52;53;54;59;64;65;73;75;79;80
INTRALOT_KENO_MINAS;444803;18/6/2016;3;4;8;11;13;17;18;21;26;29;35;38;41;44;45;53;56;58;73;80
INTRALOT_KENO_MINAS;444802;18/6/2016;5;9;14;15;20;23;25;26;27;29;31;32;36;47;54;57;65;66;76;78
INTRALOT_KENO_MINAS;444801;18/6/2016;2;5;10;13;20;24;28;36;39;47;49;53;54;61;62;63;66;77;79;80
