JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;423222;9/3/2016;2;8;12;15;17;18;22;23;44;46;49;51;54;56;64;66;69;72;74;77
INTRALOT_KENO_MINAS;423221;9/3/2016;1;8;13;14;15;19;21;22;28;34;37;39;44;49;50;52;55;63;66;72
INTRALOT_KENO_MINAS;423220;9/3/2016;5;11;14;15;25;26;28;32;33;34;36;39;47;51;52;55;56;72;74;80
INTRALOT_KENO_MINAS;423219;9/3/2016;2;4;7;18;23;30;31;32;34;36;40;44;47;58;60;65;69;72;76;79
INTRALOT_KENO_MINAS;423218;9/3/2016;6;7;12;18;21;24;33;34;35;51;53;56;58;59;61;63;67;72;78;80
INTRALOT_KENO_MINAS;423217;9/3/2016;8;11;12;23;25;27;29;32;35;36;38;39;42;50;57;60;67;68;73;79
INTRALOT_KENO_MINAS;423216;9/3/2016;2;5;7;11;12;16;18;23;24;32;41;42;44;52;54;61;69;72;73;78
INTRALOT_KENO_MINAS;423215;9/3/2016;5;12;13;24;28;29;31;36;38;41;50;52;54;56;59;65;66;69;71;79
INTRALOT_KENO_MINAS;423214;9/3/2016;4;11;18;20;21;22;27;33;34;35;46;51;52;56;59;61;62;63;67;75
INTRALOT_KENO_MINAS;423213;9/3/2016;3;9;10;11;22;23;25;33;37;43;54;55;57;66;68;69;73;74;75;76
