JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;445240;20/6/2016;1;6;17;31;34;35;36;37;42;45;57;58;59;61;66;67;70;73;75;80
INTRALOT_KENO_MINAS;445239;20/6/2016;5;11;14;15;16;20;27;29;32;35;36;48;51;57;59;63;67;70;73;76
INTRALOT_KENO_MINAS;445238;20/6/2016;1;2;5;11;12;20;22;30;32;35;36;42;45;55;56;62;64;68;73;77
INTRALOT_KENO_MINAS;445237;20/6/2016;2;8;11;14;16;18;31;38;39;43;49;54;55;58;60;62;67;71;75;79
INTRALOT_KENO_MINAS;445236;20/6/2016;2;5;8;10;20;21;26;27;34;35;36;38;54;56;57;59;66;69;76;77
INTRALOT_KENO_MINAS;445235;20/6/2016;2;3;4;12;14;16;17;19;20;21;26;27;31;33;40;50;52;53;57;61
INTRALOT_KENO_MINAS;445234;20/6/2016;3;19;20;24;25;26;30;32;39;40;41;44;54;59;61;62;65;70;75;79
INTRALOT_KENO_MINAS;445233;20/6/2016;2;7;8;9;11;21;23;25;33;34;35;41;45;57;58;64;66;67;70;72
INTRALOT_KENO_MINAS;445232;20/6/2016;6;9;12;20;22;33;35;37;42;44;46;48;50;58;66;74;76;77;79;80
INTRALOT_KENO_MINAS;445231;20/6/2016;9;12;13;15;24;26;28;30;31;47;52;53;55;59;61;62;66;70;71;73
