JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;439210;23/5/2016;3;5;8;32;35;37;42;43;44;46;48;50;53;59;67;68;69;75;77;79
INTRALOT_KENO_MINAS;439209;23/5/2016;3;4;6;10;13;17;20;33;42;48;59;61;62;69;72;74;75;78;79;80
INTRALOT_KENO_MINAS;439208;23/5/2016;6;7;8;11;13;15;24;27;29;34;38;39;40;45;47;52;59;65;68;69
INTRALOT_KENO_MINAS;439207;23/5/2016;8;11;13;16;18;20;26;27;35;36;38;40;43;45;50;63;68;75;77;79
INTRALOT_KENO_MINAS;439206;23/5/2016;2;7;12;24;29;32;34;37;38;39;42;45;53;56;61;67;69;71;72;75
INTRALOT_KENO_MINAS;439205;23/5/2016;1;2;5;6;9;11;17;24;32;46;52;54;55;56;57;60;67;69;74;78
INTRALOT_KENO_MINAS;439204;23/5/2016;9;10;12;13;15;17;18;22;26;30;33;40;42;45;46;56;70;74;78;80
INTRALOT_KENO_MINAS;439203;23/5/2016;1;2;5;18;24;28;29;35;43;44;45;46;48;51;54;56;61;71;74;76
INTRALOT_KENO_MINAS;439202;23/5/2016;1;5;12;16;18;20;22;23;26;27;28;34;35;41;42;53;61;62;64;80
INTRALOT_KENO_MINAS;439201;23/5/2016;1;6;7;8;14;15;18;21;23;30;52;56;57;59;60;68;69;70;72;80
