JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;412082;17/1/2016;2;6;15;17;20;21;26;28;29;31;34;51;58;61;64;66;68;75;76;79
INTRALOT_KENO_MINAS;412081;17/1/2016;1;4;16;17;25;26;33;34;46;50;51;53;55;63;65;73;75;76;77;80
INTRALOT_KENO_MINAS;412080;17/1/2016;8;17;26;27;29;34;36;40;41;46;52;54;55;56;60;67;70;74;75;77
INTRALOT_KENO_MINAS;412079;17/1/2016;1;10;11;12;13;15;17;21;24;27;31;32;39;40;45;61;62;75;77;79
INTRALOT_KENO_MINAS;412078;17/1/2016;4;11;13;18;20;22;23;25;31;33;41;46;47;52;66;67;68;71;72;80
INTRALOT_KENO_MINAS;412077;17/1/2016;1;6;10;13;17;25;29;34;35;40;48;50;51;52;61;66;70;71;76;79
INTRALOT_KENO_MINAS;412076;17/1/2016;5;6;18;24;29;34;35;41;46;48;49;50;56;66;68;69;72;73;74;78
INTRALOT_KENO_MINAS;412075;17/1/2016;13;14;15;16;19;24;37;41;49;51;53;54;55;62;64;65;67;70;71;75
INTRALOT_KENO_MINAS;412074;17/1/2016;5;10;13;19;20;22;27;28;29;30;44;49;52;53;60;65;76;77;78;80
INTRALOT_KENO_MINAS;412073;17/1/2016;2;9;11;17;19;24;30;40;41;42;45;46;50;57;67;71;72;73;75;79
