JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;433482;26/4/2016;3;10;15;16;17;21;22;39;42;45;49;62;64;65;71;72;75;77;79;80
INTRALOT_KENO_MINAS;433481;26/4/2016;1;7;11;13;17;21;26;29;30;37;42;44;47;53;54;66;67;71;78;80
INTRALOT_KENO_MINAS;433480;26/4/2016;8;13;20;21;24;25;32;33;36;38;42;43;44;48;55;58;60;66;69;75
INTRALOT_KENO_MINAS;433479;26/4/2016;3;5;9;13;17;18;22;26;29;36;41;43;46;48;50;53;61;68;76;80
INTRALOT_KENO_MINAS;433478;26/4/2016;6;7;9;16;21;29;32;36;38;39;45;48;50;54;56;59;60;66;74;77
INTRALOT_KENO_MINAS;433477;26/4/2016;1;8;12;25;27;31;33;34;35;38;42;43;47;54;56;63;66;69;73;79
INTRALOT_KENO_MINAS;433476;26/4/2016;7;9;17;18;19;22;24;35;37;46;47;48;51;53;55;58;62;66;76;78
INTRALOT_KENO_MINAS;433475;26/4/2016;3;12;16;18;28;32;39;41;44;51;54;56;57;60;65;69;70;74;76;79
INTRALOT_KENO_MINAS;433474;26/4/2016;4;7;8;19;20;24;25;26;31;34;42;45;46;50;53;68;69;71;78;79
INTRALOT_KENO_MINAS;433473;26/4/2016;5;10;15;17;18;19;22;28;31;32;33;39;41;43;57;64;68;70;74;78
