JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;434990;3/5/2016;2;3;7;11;13;20;21;30;32;37;38;44;47;48;51;52;62;66;68;74
INTRALOT_KENO_MINAS;434989;3/5/2016;9;13;19;21;26;33;34;37;40;41;46;47;49;53;57;59;63;64;69;73
INTRALOT_KENO_MINAS;434988;3/5/2016;6;13;17;23;30;32;33;35;39;52;55;58;60;61;63;69;72;74;77;78
INTRALOT_KENO_MINAS;434987;3/5/2016;5;7;9;13;15;16;29;37;39;42;43;44;45;47;49;54;58;64;66;67
INTRALOT_KENO_MINAS;434986;3/5/2016;2;8;18;23;35;36;37;42;43;54;59;60;61;64;65;68;74;76;77;78
INTRALOT_KENO_MINAS;434985;3/5/2016;6;7;11;13;14;31;35;37;40;42;47;50;53;58;60;63;66;68;78;79
INTRALOT_KENO_MINAS;434984;3/5/2016;1;3;4;8;9;10;16;24;28;29;31;32;40;46;47;54;55;56;74;80
INTRALOT_KENO_MINAS;434983;3/5/2016;3;12;20;22;24;29;31;33;36;37;41;42;49;50;55;56;60;66;79;80
INTRALOT_KENO_MINAS;434982;3/5/2016;9;11;13;22;25;32;33;38;39;40;43;44;55;63;69;72;73;75;76;79
INTRALOT_KENO_MINAS;434981;3/5/2016;11;12;18;22;24;26;27;30;32;37;41;46;53;60;61;65;66;68;69;80
