JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;447070;28/6/2016;6;10;17;23;25;31;33;47;50;51;53;55;58;59;64;65;68;69;70;73
INTRALOT_KENO_MINAS;447069;28/6/2016;7;11;14;15;23;26;28;36;38;42;44;47;52;55;56;58;59;69;79;80
INTRALOT_KENO_MINAS;447068;28/6/2016;5;13;14;16;25;26;28;29;31;36;42;44;46;47;61;69;71;72;75;79
INTRALOT_KENO_MINAS;447067;28/6/2016;2;3;9;10;11;14;17;22;31;36;39;40;41;42;46;55;64;68;70;79
INTRALOT_KENO_MINAS;447066;28/6/2016;16;22;25;26;29;30;35;37;38;46;48;53;54;58;62;70;71;73;75;79
INTRALOT_KENO_MINAS;447065;28/6/2016;5;11;17;18;21;23;24;28;31;36;37;46;47;49;51;55;57;67;71;73
INTRALOT_KENO_MINAS;447064;28/6/2016;12;14;15;18;19;20;23;30;31;32;34;35;36;43;53;63;65;74;75;77
INTRALOT_KENO_MINAS;447063;28/6/2016;3;7;11;14;15;17;25;32;39;52;58;60;61;62;63;64;65;67;71;79
INTRALOT_KENO_MINAS;447062;28/6/2016;1;2;5;7;8;9;11;19;25;35;37;41;47;49;52;57;58;60;74;78
INTRALOT_KENO_MINAS;447061;28/6/2016;16;18;25;27;28;32;36;42;44;45;50;51;54;57;63;69;71;77;78;79
