JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;431432;16/4/2016;1;2;4;19;20;26;38;41;45;50;51;54;59;62;63;68;70;74;75;79
INTRALOT_KENO_MINAS;431431;16/4/2016;3;5;6;7;8;13;16;17;23;24;29;38;41;45;58;59;60;61;73;74
INTRALOT_KENO_MINAS;431430;16/4/2016;3;8;10;12;14;18;21;22;24;25;30;34;38;42;54;56;57;60;75;76
INTRALOT_KENO_MINAS;431429;16/4/2016;4;5;11;12;14;16;17;18;24;25;38;40;45;46;47;51;60;66;71;74
INTRALOT_KENO_MINAS;431428;16/4/2016;7;13;14;17;23;29;30;32;37;42;46;50;56;58;61;62;64;69;72;76
INTRALOT_KENO_MINAS;431427;16/4/2016;2;5;7;8;20;23;25;31;32;40;41;42;45;46;51;59;60;67;74;77
INTRALOT_KENO_MINAS;431426;16/4/2016;4;5;7;14;20;22;25;26;30;32;34;38;41;42;51;54;57;59;63;78
INTRALOT_KENO_MINAS;431425;16/4/2016;4;11;14;16;17;19;23;29;34;37;38;42;43;49;64;65;69;72;77;78
INTRALOT_KENO_MINAS;431424;16/4/2016;4;8;13;14;16;23;32;33;34;40;44;58;62;63;65;66;69;73;75;79
INTRALOT_KENO_MINAS;431423;16/4/2016;5;10;16;21;22;23;24;26;28;32;36;39;41;42;43;46;54;64;68;72
