JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;424352;15/3/2016;4;6;8;11;12;13;16;19;21;28;30;39;52;53;54;59;72;75;76;77
INTRALOT_KENO_MINAS;424351;15/3/2016;9;11;14;18;20;23;34;35;37;38;40;42;43;50;61;63;67;69;72;74
INTRALOT_KENO_MINAS;424350;15/3/2016;1;4;9;11;12;14;15;17;18;19;32;34;35;50;52;54;58;63;65;80
INTRALOT_KENO_MINAS;424349;15/3/2016;1;17;20;23;24;25;27;31;34;45;46;47;49;50;53;58;63;66;70;74
INTRALOT_KENO_MINAS;424348;15/3/2016;2;4;13;16;25;29;30;33;38;43;46;52;55;57;58;63;64;70;76;77
INTRALOT_KENO_MINAS;424347;15/3/2016;11;13;18;22;32;35;38;40;41;45;46;47;50;52;58;61;62;69;74;78
INTRALOT_KENO_MINAS;424346;15/3/2016;4;10;11;12;25;28;29;31;36;38;41;43;48;53;60;62;67;72;75;78
INTRALOT_KENO_MINAS;424345;15/3/2016;3;9;10;20;22;25;27;30;33;34;37;40;46;48;52;58;61;63;68;77
INTRALOT_KENO_MINAS;424344;14/3/2016;3;4;9;26;36;39;41;42;43;51;55;57;59;61;62;64;65;67;78;80
INTRALOT_KENO_MINAS;424343;14/3/2016;1;4;11;12;13;14;18;19;23;24;32;40;41;45;51;52;53;55;56;74
