JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;449880;11/7/2016;11;12;17;18;21;24;25;31;36;37;41;54;55;62;63;64;67;68;71;76
INTRALOT_KENO_MINAS;449879;11/7/2016;2;9;14;16;19;20;22;24;34;41;42;43;51;52;58;60;63;69;75;76
INTRALOT_KENO_MINAS;449878;11/7/2016;1;3;4;8;18;19;20;21;30;33;39;44;49;50;53;55;61;62;70;72
INTRALOT_KENO_MINAS;449877;11/7/2016;7;9;15;18;25;32;33;36;37;45;46;51;56;63;64;66;67;68;69;80
INTRALOT_KENO_MINAS;449876;11/7/2016;3;13;19;24;32;33;37;38;46;49;52;60;61;64;68;71;75;77;78;80
INTRALOT_KENO_MINAS;449875;11/7/2016;3;10;17;19;23;32;34;35;39;40;47;51;52;54;59;70;72;74;79;80
INTRALOT_KENO_MINAS;449874;11/7/2016;2;3;7;8;11;12;14;20;28;30;36;39;40;42;48;51;53;67;68;75
INTRALOT_KENO_MINAS;449873;11/7/2016;1;3;7;10;11;14;18;44;45;47;48;50;57;58;62;66;69;70;77;79
INTRALOT_KENO_MINAS;449872;11/7/2016;5;6;9;10;19;23;25;27;32;34;36;41;43;44;48;55;67;68;74;79
INTRALOT_KENO_MINAS;449871;11/7/2016;6;14;16;23;24;27;30;36;37;40;42;46;49;59;63;66;69;72;73;75
