JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;420032;23/2/2016;2;4;9;10;11;15;19;21;26;27;34;38;43;46;54;59;61;76;79;80
INTRALOT_KENO_MINAS;420031;23/2/2016;1;8;10;12;25;30;34;37;38;44;50;52;60;65;67;70;76;77;78;79
INTRALOT_KENO_MINAS;420030;23/2/2016;2;3;4;8;10;11;14;20;26;34;35;39;43;49;55;63;64;65;68;79
INTRALOT_KENO_MINAS;420029;23/2/2016;1;7;8;15;17;23;25;28;31;39;41;46;49;55;56;57;68;70;79;80
INTRALOT_KENO_MINAS;420028;23/2/2016;4;6;7;9;12;13;32;35;38;42;44;46;56;58;63;69;70;72;73;74
INTRALOT_KENO_MINAS;420027;23/2/2016;16;19;21;26;27;36;37;43;44;47;53;57;60;63;73;74;76;77;79;80
INTRALOT_KENO_MINAS;420026;23/2/2016;15;17;20;25;28;29;34;44;45;47;48;55;64;65;68;69;71;75;77;78
INTRALOT_KENO_MINAS;420025;23/2/2016;2;4;5;7;14;17;18;24;26;28;30;34;36;41;49;58;59;65;70;71
INTRALOT_KENO_MINAS;420024;23/2/2016;2;5;9;14;15;22;29;33;36;44;47;52;53;54;56;62;64;66;73;80
INTRALOT_KENO_MINAS;420023;23/2/2016;3;6;8;16;17;18;27;28;34;37;39;40;56;64;68;72;73;75;76;78
