JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;409734;6/1/2016;7;10;11;21;23;26;30;33;35;43;44;46;47;48;52;54;57;61;63;71
INTRALOT_KENO_MINAS;409733;6/1/2016;2;3;26;31;35;40;41;46;47;48;52;54;60;64;65;67;68;73;77;78
INTRALOT_KENO_MINAS;409732;6/1/2016;7;10;13;16;23;27;31;32;38;39;42;53;65;67;69;74;75;76;78;80
INTRALOT_KENO_MINAS;409731;6/1/2016;1;4;10;14;17;19;28;36;40;51;53;54;55;57;58;64;66;74;75;76
INTRALOT_KENO_MINAS;409730;6/1/2016;4;12;14;17;18;30;42;44;45;47;50;59;60;64;65;71;72;73;75;77
INTRALOT_KENO_MINAS;409729;6/1/2016;3;10;12;19;25;26;30;33;34;35;42;47;51;52;54;66;72;75;78;79
INTRALOT_KENO_MINAS;409728;6/1/2016;1;3;7;14;16;18;28;32;34;37;40;45;52;56;57;61;63;66;74;79
INTRALOT_KENO_MINAS;409727;6/1/2016;8;10;20;22;30;33;43;44;45;50;59;60;61;62;67;68;71;73;76;80
INTRALOT_KENO_MINAS;409726;6/1/2016;1;4;8;13;14;21;23;28;31;32;33;46;49;59;63;64;70;71;73;76
INTRALOT_KENO_MINAS;409725;6/1/2016;3;14;15;23;24;26;27;28;31;32;35;40;51;52;54;55;59;63;70;72
