JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;437090;13/5/2016;1;2;10;14;15;19;22;33;35;39;48;49;55;58;59;60;63;67;77;78
INTRALOT_KENO_MINAS;437089;13/5/2016;1;2;14;15;23;24;25;30;31;38;42;44;47;49;53;54;63;67;70;76
INTRALOT_KENO_MINAS;437088;13/5/2016;3;4;6;11;12;14;16;22;23;24;34;37;40;41;42;49;62;70;75;76
INTRALOT_KENO_MINAS;437087;13/5/2016;4;8;14;22;30;33;37;38;42;44;46;47;50;58;64;71;75;76;77;80
INTRALOT_KENO_MINAS;437086;13/5/2016;4;6;8;10;13;23;29;31;35;37;41;48;51;57;61;63;65;68;71;72
INTRALOT_KENO_MINAS;437085;13/5/2016;4;16;18;26;28;33;35;38;43;46;49;52;56;58;67;70;72;73;78;79
INTRALOT_KENO_MINAS;437084;13/5/2016;8;11;12;14;16;19;20;21;26;33;36;39;44;46;47;60;61;62;72;76
INTRALOT_KENO_MINAS;437083;13/5/2016;1;8;13;24;29;31;34;35;36;41;42;53;55;56;61;64;66;69;78;80
INTRALOT_KENO_MINAS;437082;13/5/2016;7;9;10;18;20;21;24;27;30;33;36;41;42;48;51;57;60;65;74;75
INTRALOT_KENO_MINAS;437081;13/5/2016;3;11;13;15;16;19;20;21;22;23;27;33;35;37;43;47;54;71;73;77
