JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;428542;3/4/2016;1;5;11;12;13;15;18;30;34;37;40;47;50;54;55;60;61;64;65;75
INTRALOT_KENO_MINAS;428541;3/4/2016;1;2;3;7;9;11;20;24;26;30;31;41;42;53;60;61;64;69;75;79
INTRALOT_KENO_MINAS;428540;3/4/2016;2;6;14;19;22;23;25;27;33;35;37;39;42;44;50;55;71;73;75;77
INTRALOT_KENO_MINAS;428539;3/4/2016;4;5;13;14;36;38;43;49;50;55;57;58;60;63;65;66;67;76;77;80
INTRALOT_KENO_MINAS;428538;3/4/2016;2;16;19;20;22;26;27;31;33;38;41;42;44;55;58;62;65;73;74;75
INTRALOT_KENO_MINAS;428537;3/4/2016;6;8;10;12;14;19;21;22;24;29;31;32;53;59;60;68;71;72;77;80
INTRALOT_KENO_MINAS;428536;3/4/2016;9;11;22;24;26;27;35;37;39;41;43;49;52;55;59;61;63;65;68;71
INTRALOT_KENO_MINAS;428535;3/4/2016;4;6;7;13;18;20;29;35;38;39;41;42;52;53;56;60;68;74;75;79
INTRALOT_KENO_MINAS;428534;3/4/2016;3;5;10;13;14;16;25;27;37;39;43;44;51;52;54;61;67;70;76;78
INTRALOT_KENO_MINAS;428533;3/4/2016;3;5;8;12;17;18;24;27;28;38;40;50;53;59;62;65;68;70;74;75
