JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;438360;19/5/2016;1;20;21;22;28;34;36;38;40;46;52;57;61;62;63;67;71;72;77;78
INTRALOT_KENO_MINAS;438359;19/5/2016;2;6;12;23;30;31;33;37;38;52;62;63;65;66;68;71;76;77;78;80
INTRALOT_KENO_MINAS;438358;19/5/2016;1;2;10;19;21;23;28;29;32;40;42;45;52;54;56;58;63;68;71;75
INTRALOT_KENO_MINAS;438357;19/5/2016;9;10;16;17;19;21;24;34;38;41;43;48;49;50;51;56;57;59;61;80
INTRALOT_KENO_MINAS;438356;19/5/2016;4;12;13;15;19;20;22;25;26;28;30;34;37;43;44;59;61;67;68;79
INTRALOT_KENO_MINAS;438355;19/5/2016;1;17;21;26;27;35;37;38;39;40;41;42;45;47;54;55;66;67;76;77
INTRALOT_KENO_MINAS;438354;19/5/2016;1;3;5;7;9;10;12;20;23;31;33;35;39;41;46;47;54;59;68;73
INTRALOT_KENO_MINAS;438353;19/5/2016;1;2;7;9;11;16;17;18;20;21;24;36;40;43;49;51;59;65;76;79
INTRALOT_KENO_MINAS;438352;19/5/2016;1;5;7;8;10;13;24;28;32;34;39;45;46;48;52;56;59;66;68;73
INTRALOT_KENO_MINAS;438351;19/5/2016;8;12;25;28;29;31;33;34;39;43;48;51;52;53;55;56;59;65;71;72
