JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;424272;14/3/2016;10;12;13;22;25;28;36;39;40;44;46;49;51;52;54;56;64;67;70;80
INTRALOT_KENO_MINAS;424271;14/3/2016;7;9;10;12;19;22;23;25;27;30;31;33;46;50;52;54;58;61;63;80
INTRALOT_KENO_MINAS;424270;14/3/2016;4;11;12;17;20;23;31;32;36;39;43;44;56;57;59;60;70;72;74;79
INTRALOT_KENO_MINAS;424269;14/3/2016;2;5;7;8;9;18;20;21;29;30;31;32;39;40;48;53;56;66;68;71
INTRALOT_KENO_MINAS;424268;14/3/2016;3;4;5;13;15;16;19;24;30;37;45;46;47;48;50;63;67;70;72;79
INTRALOT_KENO_MINAS;424267;14/3/2016;1;4;7;8;12;16;29;33;35;39;41;46;54;60;63;68;72;74;75;80
INTRALOT_KENO_MINAS;424266;14/3/2016;6;8;9;10;12;15;16;22;25;27;39;42;47;55;57;65;67;69;72;76
INTRALOT_KENO_MINAS;424265;14/3/2016;4;6;8;10;12;16;17;18;21;24;26;28;31;40;42;45;54;56;58;59
INTRALOT_KENO_MINAS;424264;14/3/2016;3;7;15;16;21;22;30;33;34;44;46;51;55;61;63;65;66;70;77;80
INTRALOT_KENO_MINAS;424263;14/3/2016;1;2;8;19;21;29;31;33;34;36;38;40;41;53;59;63;67;69;76;79
