JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;414662;29/1/2016;1;2;6;7;17;20;28;35;44;45;48;49;51;55;57;66;75;76;77;79
INTRALOT_KENO_MINAS;414661;29/1/2016;6;7;19;29;31;32;33;37;39;40;41;43;44;46;50;57;60;64;73;79
INTRALOT_KENO_MINAS;414660;29/1/2016;2;3;7;9;10;11;13;19;21;24;31;36;41;43;50;60;64;71;73;75
INTRALOT_KENO_MINAS;414659;29/1/2016;21;22;23;24;30;31;32;40;48;51;53;54;62;65;67;69;70;74;76;79
INTRALOT_KENO_MINAS;414658;29/1/2016;2;5;8;11;18;24;29;31;32;42;43;47;61;62;64;72;73;75;77;78
INTRALOT_KENO_MINAS;414657;29/1/2016;2;13;15;16;19;23;31;33;36;40;46;48;53;56;63;69;75;76;78;79
INTRALOT_KENO_MINAS;414656;29/1/2016;4;6;12;14;16;20;21;27;28;35;43;44;46;52;59;61;65;66;75;78
INTRALOT_KENO_MINAS;414655;29/1/2016;1;2;3;7;9;19;21;33;34;36;48;50;52;54;55;57;58;69;73;74
INTRALOT_KENO_MINAS;414654;29/1/2016;2;11;20;22;26;31;38;43;44;45;47;48;51;53;63;66;68;72;76;79
INTRALOT_KENO_MINAS;414653;29/1/2016;5;7;15;17;19;23;26;29;30;31;34;37;47;50;53;54;55;58;63;80
